hek293	hela	k562
ENSG00000155380	NA	2.6871721045948	2.16247302925441
ENSG00000155438	NA	2.26670196688409	NA
ENSG00000155463	NA	2.75450122938692	NA
ENSG00000155508	NA	2.25382243870807	NA
ENSG00000155542	NA	3.15836249209525	NA
ENSG00000155592	NA	2.17609125905568	NA
ENSG00000155621	NA	2.1981069988734	NA
ENSG00000155636	NA	2.2405492482826	NA
ENSG00000155666	NA	2.15472820744016	NA
ENSG00000155729	NA	2.38021124171161	NA
ENSG00000155755	NA	2.85733249643127	NA
ENSG00000155760	NA	2.18639121569549	NA
ENSG00000155761	NA	2.68770727962482	NA
ENSG00000155792	NA	2.3392526340327	NA
ENSG00000155816	NA	3.15836249209525	NA
ENSG00000155846	NA	2.15472820744016	NA
ENSG00000155850	NA	2.45301239112146	2.01118527130733
ENSG00000155858	NA	2.13987908640124	2.06690354131485
ENSG00000155868	NA	2.12057393120585	1.61554026770927
ENSG00000155875	NA	3.08926909304615	NA
ENSG00000155893	NA	2.228400358703	NA
ENSG00000155903	NA	2.18127177155946	NA
ENSG00000155957	NA	2.75450122938692	NA
ENSG00000156017	NA	2.3392526340327	NA
ENSG00000156026	NA	2.70552161342267	NA
ENSG00000156030	NA	2.1981069988734	NA
ENSG00000156050	NA	2.30059548388996	2.06151520682288
ENSG00000156140	NA	2.47712125471966	1.95017502883707
ENSG00000156150	NA	2.1981069988734	NA
ENSG00000156170	NA	2.36361197989214	NA
ENSG00000156171	NA	2.79643555881017	NA
ENSG00000156172	NA	2.28735377271475	1.82077780678121
ENSG00000156253	NA	2.62634036737504	NA
ENSG00000156265	NA	2.26670196688409	NA
ENSG00000156304	NA	2.20466251174822	NA
ENSG00000156345	NA	2.23451728351269	NA
ENSG00000156381	NA	2.40959501939682	NA
ENSG00000156411	NA	3.15836249209525	NA
ENSG00000156414	NA	2.28735377271475	NA
ENSG00000156427	NA	2.18639121569549	NA
ENSG00000156463	NA	2.31597034545692	NA
ENSG00000156469	NA	2.21590181320403	NA
ENSG00000156475	NA	2.38021124171161	NA
ENSG00000156482	NA	3.15836249209525	NA
ENSG00000156509	NA	2.1981069988734	NA
ENSG00000156639	NA	2.23451728351269	NA
ENSG00000156650	NA	2.21590181320403	1.66453167571045
ENSG00000156671	NA	2.228400358703	1.81961913811546
ENSG00000156687	NA	2.15472820744016	NA
ENSG00000156787	NA	2.23451728351269	NA
ENSG00000156853	NA	2.17084820364331	NA
ENSG00000156875	NA	2.21590181320403	1.87648180519014
ENSG00000156886	NA	2.10243370568134	NA
ENSG00000156928	NA	2.2792105126014	NA
ENSG00000156968	NA	2.81398107563647	NA
ENSG00000156973	NA	2.80181516858144	2.0827592164605
ENSG00000156976	NA	2.22219604630172	NA
ENSG00000156990	NA	2.73239375982297	NA
ENSG00000157017	NA	2.12450422483428	NA
ENSG00000157020	NA	3.10998329481989	NA
ENSG00000157045	NA	2.97127584873811	NA
ENSG00000157060	NA	3.15836249209525	NA
ENSG00000157077	NA	2.32345836684947	1.85436358410866
ENSG00000157107	NA	2.30059548388996	NA
ENSG00000157150	NA	3.15836249209525	NA
ENSG00000157152	NA	3.08948120268744	NA
ENSG00000157181	NA	2.2792105126014	NA
ENSG00000157184	NA	2.55266821611219	2.08813298281617
ENSG00000157191	NA	2.50487845941022	NA
ENSG00000157193	NA	2.25382243870807	NA
ENSG00000157216	NA	2.25959387888595	NA
ENSG00000157224	NA	2.2464985807958	NA
ENSG00000157315	NA	2.16554107672237	1.29914900208792
ENSG00000157399	NA	2.79601896934715	NA
ENSG00000157450	NA	2.17609125905568	NA
ENSG00000157500	NA	2.53173430927655	NA
ENSG00000157510	NA	2.74616696437729	NA
ENSG00000157514	NA	2.32345836684947	NA
ENSG00000157554	NA	2.18127177155946	NA
ENSG00000157557	NA	2.15472820744016	1.84303628428729
ENSG00000157570	NA	2.470116353151	NA
ENSG00000157578	NA	2.14921911265538	NA
ENSG00000157600	NA	2.27369558793009	NA
ENSG00000157613	NA	2.35449260058944	NA
ENSG00000157617	NA	2.31597034545692	NA
ENSG00000157625	NA	2.42553422049826	NA
ENSG00000157654	NA	2.34635297445064	NA
ENSG00000157680	NA	2.3392526340327	NA
ENSG00000157693	NA	2.55630250076729	1.96169663658707
ENSG00000157703	NA	2.36361197989214	NA
ENSG00000157734	NA	3.15836249209525	NA
ENSG00000157796	NA	2.2464985807958	NA
ENSG00000157800	NA	2.38021124171161	NA
ENSG00000157827	NA	2.21590181320403	NA
ENSG00000157837	NA	2.35449260058944	NA
ENSG00000157869	NA	2.21590181320403	1.83860802037559
ENSG00000157881	NA	2.25382243870807	NA
ENSG00000157890	NA	2.19312459835446	NA
ENSG00000157895	NA	2.20466251174822	NA
ENSG00000157911	NA	2.64502906472114	NA
ENSG00000157916	NA	2.75358305889291	NA
ENSG00000157933	NA	2.31597034545692	NA
ENSG00000157978	NA	2.35449260058944	NA
ENSG00000158006	NA	2.2405492482826	NA
ENSG00000158023	NA	2.28735377271475	NA
ENSG00000158050	NA	2.11058971029925	NA
ENSG00000158062	NA	2.20951501454263	NA
ENSG00000158092	NA	2.16016829295851	NA
ENSG00000158104	NA	3.15836249209525	NA
ENSG00000158109	NA	2.25959387888595	1.83192724554656
ENSG00000158122	NA	2.47712125471966	NA
ENSG00000158158	NA	2.35449260058944	NA
ENSG00000158161	NA	2.29402509409532	NA
ENSG00000158169	NA	2.35449260058944	NA
ENSG00000158195	NA	2.75450122938692	2.04142214871764
ENSG00000158220	NA	2.13987908640124	NA
ENSG00000158246	NA	2.09621458534641	NA
ENSG00000158286	NA	2.228400358703	NA
ENSG00000158292	NA	2.65896484266443	NA
ENSG00000158296	NA	2.13417710757677	NA
ENSG00000158373	NA	2.47363292687384	2.11226986652507
ENSG00000158402	NA	2.34635297445064	2.02562746268654
ENSG00000158406	NA	2.32345836684947	2.09236807023512
ENSG00000158411	NA	2.57680189582891	NA
ENSG00000158417	NA	2.83998055767834	1.25125126356587
ENSG00000158435	NA	2.63728954767817	NA
ENSG00000158483	NA	2.47712125471966	NA
ENSG00000158555	NA	2.68124123737559	NA
ENSG00000158623	NA	3.15836249209525	2.2030100718129
ENSG00000158636	NA	2.26670196688409	NA
ENSG00000158669	NA	2.59571661994342	NA
ENSG00000158711	NA	2.35449260058944	NA
ENSG00000158715	NA	2.35449260058944	1.94832947102948
ENSG00000158716	NA	2.78760214618234	2.11897197698984
ENSG00000158747	NA	2.95999483832842	NA
ENSG00000158773	NA	2.35449260058944	NA
ENSG00000158792	NA	2.16554107672237	1.85933975316781
ENSG00000158793	NA	2.41962536088774	NA
ENSG00000158796	NA	2.29402509409532	NA
ENSG00000158825	NA	2.7976829349149	NA
ENSG00000158828	NA	2.94339557650895	2.11927266145229
ENSG00000158850	NA	2.60809794632528	NA
ENSG00000158863	NA	2.30835094858673	NA
ENSG00000158864	NA	2.97127584873811	NA
ENSG00000158865	NA	2.11058971029925	NA
ENSG00000158882	NA	2.35449260058944	NA
ENSG00000158887	NA	2.3392526340327	NA
ENSG00000158966	NA	2.25382243870807	NA
ENSG00000158985	NA	2.30835094858673	NA
ENSG00000158987	NA	2.18639121569549	NA
ENSG00000159055	NA	2.52009032811284	2.01820382380723
ENSG00000159063	NA	3.15836249209525	NA
ENSG00000159079	NA	2.77510049887902	NA
ENSG00000159128	NA	2.53326351677871	2.08068499235683
ENSG00000159147	NA	2.70757017609794	NA
ENSG00000159167	NA	2.57194163507446	NA
ENSG00000159176	NA	2.84892771322708	NA
ENSG00000159184	NA	2.27369558793009	NA
ENSG00000159199	NA	3.15836249209525	NA
ENSG00000159200	NA	2.2792105126014	NA
ENSG00000159214	NA	2.32345836684947	NA
ENSG00000159251	NA	2.68124123737559	NA
ENSG00000159263	NA	2.26670196688409	NA
ENSG00000159314	NA	2.2405492482826	NA
ENSG00000159363	NA	2.68124123737559	NA
ENSG00000159388	NA	2.07918124604762	1.45099816796213
ENSG00000159399	NA	2.38021124171161	2.09090601460351
ENSG00000159423	NA	2.33081946649584	NA
ENSG00000159496	NA	2.20466251174822	NA
ENSG00000159556	NA	2.09621458534641	1.7289466054681
ENSG00000159593	NA	2.35449260058944	NA
ENSG00000159596	NA	2.65321251377534	NA
ENSG00000159658	NA	2.5950550897593	NA
ENSG00000159674	NA	2.19312459835446	NA
ENSG00000159685	NA	2.16554107672237	2.09663724553007
ENSG00000159720	NA	2.89109122646772	NA
ENSG00000159792	NA	2.2464985807958	NA
ENSG00000159842	NA	2.54900326202579	NA
ENSG00000159882	NA	2.07918124604762	NA
ENSG00000159885	NA	2.12450422483428	NA
ENSG00000159905	NA	2.12057393120585	NA
ENSG00000159917	NA	2.11058971029925	NA
ENSG00000160007	NA	2.53326351677871	NA
ENSG00000160049	NA	2.68930885912362	NA
ENSG00000160050	NA	2.61066016308988	2.07812964624519
ENSG00000160051	NA	2.14921911265538	NA
ENSG00000160055	NA	2.61193562504012	NA
ENSG00000160058	NA	2.32345836684947	NA
ENSG00000160062	NA	2.15472820744016	1.68033539811586
ENSG00000160075	NA	2.69302306792369	2.24645989363479
ENSG00000160087	NA	2.39515159150454	NA
ENSG00000160094	NA	2.27369558793009	NA
ENSG00000160117	NA	2.228400358703	NA
ENSG00000160124	NA	2.47712125471966	1.77253719467654
ENSG00000160190	NA	2.2405492482826	NA
ENSG00000160200	NA	2.32345836684947	NA
ENSG00000160201	NA	2.6232492903979	NA
ENSG00000160207	NA	2.47450763911698	NA
ENSG00000160208	NA	2.54082981411108	2.22310156450864
ENSG00000160209	NA	2.60616631460762	NA
ENSG00000160221	NA	2.38021124171161	NA
ENSG00000160226	NA	2.26670196688409	NA
ENSG00000160256	NA	2.20466251174822	NA
ENSG00000160271	NA	2.18127177155946	NA
ENSG00000160318	NA	2.11461098423217	NA
ENSG00000160325	NA	2.2405492482826	NA
ENSG00000160326	NA	2.58838376837873	NA
ENSG00000160336	NA	2.12450422483428	1.98423299973267
ENSG00000160345	NA	2.99007233469215	2.1861061422794
ENSG00000160352	NA	2.22219604630172	NA
ENSG00000160401	NA	2.28735377271475	NA
ENSG00000160439	NA	2.18127177155946	NA
ENSG00000160446	NA	2.88637790675857	2.06977588207435
ENSG00000160471	NA	2.2792105126014	NA
ENSG00000160472	NA	2.62879748556671	NA
ENSG00000160570	NA	2.17609125905568	NA
ENSG00000160584	NA	2.25382243870807	NA
ENSG00000160613	NA	2.38021124171161	NA
ENSG00000160679	NA	2.25959387888595	NA
ENSG00000160688	NA	2.33081946649584	NA
ENSG00000160691	NA	2.58972625625424	NA
ENSG00000160695	NA	2.36361197989214	NA
ENSG00000160710	NA	2.71113207230684	NA
ENSG00000160712	NA	2.20951501454263	NA
ENSG00000160714	NA	2.39932753215868	NA
ENSG00000160741	NA	2.50487845941022	NA
ENSG00000160746	NA	2.68124123737559	NA
ENSG00000160752	NA	3.15836249209525	NA
ENSG00000160753	NA	2.61129836229643	NA
ENSG00000160767	NA	2.84110908446815	NA
ENSG00000160781	NA	2.17084820364331	NA
ENSG00000160783	NA	2.68124123737559	2.18574125411975
ENSG00000160785	NA	2.21590181320403	NA
ENSG00000160789	NA	2.81157500587059	NA
ENSG00000160799	NA	2.17609125905568	NA
ENSG00000160803	NA	2.70552161342267	2.14131346154564
ENSG00000160813	NA	2.72851610475977	NA
ENSG00000160818	NA	2.28735377271475	NA
ENSG00000160867	NA	3.15836249209525	NA
ENSG00000160886	NA	2.91960102378411	NA
ENSG00000160908	NA	2.16016829295851	NA
ENSG00000160932	NA	3.15836249209525	NA
ENSG00000160949	NA	2.3392526340327	NA
ENSG00000160953	NA	2.36361197989214	NA
ENSG00000160961	NA	2.1981069988734	NA
ENSG00000160991	NA	2.40243334621931	NA
ENSG00000160999	NA	2.228400358703	NA
ENSG00000161016	NA	3.15836249209525	NA
ENSG00000161021	NA	2.3392526340327	NA
ENSG00000161040	NA	2.25382243870807	NA
ENSG00000161048	NA	2.20466251174822	NA
ENSG00000161265	NA	2.59769518592551	NA
ENSG00000161267	NA	2.30835094858673	NA
ENSG00000161277	NA	2.22219604630172	2.04288890402449
ENSG00000161328	NA	2.45575820310414	NA
ENSG00000161395	NA	2.47712125471966	NA
ENSG00000161547	NA	2.6232492903979	NA
ENSG00000161551	NA	2.13033376849501	NA
ENSG00000161647	NA	2.26670196688409	NA
ENSG00000161653	NA	2.20466251174822	NA
ENSG00000161664	NA	2.2464985807958	NA
ENSG00000161671	NA	3.15836249209525	NA
ENSG00000161692	NA	2.53478735862949	NA
ENSG00000161800	NA	2.51375015008182	NA
ENSG00000161914	NA	2.18127177155946	NA
ENSG00000161940	NA	2.16016829295851	NA
ENSG00000161955	NA	2.3392526340327	NA
ENSG00000161958	NA	2.70552161342267	NA
ENSG00000161960	NA	3.15836249209525	NA
ENSG00000161981	NA	2.76267856372744	2.14303687958975
ENSG00000161996	NA	2.30059548388996	NA
ENSG00000162032	NA	2.31597034545692	NA
ENSG00000162062	NA	2.49498897368317	NA
ENSG00000162063	NA	2.27369558793009	2.07804580858685
ENSG00000162068	NA	2.25959387888595	NA
ENSG00000162073	NA	2.36361197989214	NA
ENSG00000162086	NA	2.14550717140966	NA
ENSG00000162144	NA	2.78717699247055	NA
ENSG00000162188	NA	2.20951501454263	NA
ENSG00000162194	NA	2.2792105126014	NA
ENSG00000162241	NA	2.66857226918456	NA
ENSG00000162244	NA	3.15836249209525	2.38650180196964
ENSG00000162377	NA	2.17609125905568	1.64432782135994
ENSG00000162378	NA	2.60227708430019	1.90202464194975
ENSG00000162384	NA	2.2792105126014	1.89512824348566
ENSG00000162385	NA	3.15836249209525	1.98567144665839
ENSG00000162390	NA	2.19312459835446	2.09301752656592
ENSG00000162396	NA	2.08778141780954	1.78905973854692
ENSG00000162408	NA	2.72948876917956	NA
ENSG00000162409	NA	2.46746010950726	NA
ENSG00000162413	NA	2.14550717140966	NA
ENSG00000162419	NA	2.2405492482826	NA
ENSG00000162430	NA	3.15836249209525	NA
ENSG00000162433	NA	2.41060854256837	NA
ENSG00000162434	NA	2.79056662514608	2.18188127577716
ENSG00000162437	NA	2.41463914673701	2.04861308338575
ENSG00000162441	NA	2.38021124171161	2.18717555438023
ENSG00000162510	NA	2.11461098423217	NA
ENSG00000162517	NA	2.76312837679914	2.18265582213811
ENSG00000162520	NA	2.32345836684947	NA
ENSG00000162521	NA	2.85733249643127	NA
ENSG00000162522	NA	2.62818450807341	NA
ENSG00000162526	NA	2.12450422483428	NA
ENSG00000162542	NA	2.40654018043396	NA
ENSG00000162551	NA	3.15836249209525	NA
ENSG00000162552	NA	2.20466251174822	NA
ENSG00000162585	NA	2.55630250076729	NA
ENSG00000162591	NA	2.25382243870807	NA
ENSG00000162600	NA	2.73479982958885	NA
ENSG00000162604	NA	2.31597034545692	NA
ENSG00000162613	NA	2.71966268301805	NA
ENSG00000162614	NA	2.28735377271475	NA
ENSG00000162616	NA	2.12057393120585	NA
ENSG00000162623	NA	2.28735377271475	NA
ENSG00000162636	NA	2.41763773965223	2.09575217362974
ENSG00000162639	NA	2.7131544018373	NA
ENSG00000162642	NA	2.18127177155946	NA
ENSG00000162645	NA	2.71717102683231	NA
ENSG00000162650	NA	2.20951501454263	NA
ENSG00000162704	NA	2.76849010517124	NA
ENSG00000162714	NA	2.27369558793009	NA
ENSG00000162733	NA	2.23451728351269	NA
ENSG00000162734	NA	2.6414741105041	2.00324575450842
ENSG00000162735	NA	2.74335295140956	NA
ENSG00000162736	NA	3.05369293878495	NA
ENSG00000162757	NA	2.07918124604762	1.50838330386702
ENSG00000162775	NA	2.14550717140966	NA
ENSG00000162783	NA	2.10653085382238	1.43997909759949
ENSG00000162813	NA	2.76177753750818	NA
ENSG00000162814	NA	2.33081946649584	NA
ENSG00000162817	NA	2.38021124171161	2.08025206963483
ENSG00000162819	NA	2.76849010517124	NA
ENSG00000162836	NA	2.2792105126014	NA
ENSG00000162852	NA	2.2792105126014	NA
ENSG00000162869	NA	2.25959387888595	NA
ENSG00000162878	NA	2.07481644064517	NA
ENSG00000162885	NA	2.53478735862949	NA
ENSG00000162889	NA	2.56631962152481	2.21776911729766
ENSG00000162909	NA	3.02118929906994	NA
ENSG00000162910	NA	2.61637047229127	NA
ENSG00000162923	NA	2.41161970596323	NA
ENSG00000162924	NA	2.10653085382238	1.66825004920054
ENSG00000162927	NA	2.2405492482826	NA
ENSG00000162928	NA	2.22219604630172	NA
ENSG00000162929	NA	2.228400358703	NA
ENSG00000162931	NA	2.10243370568134	NA
ENSG00000162959	NA	2.25959387888595	NA
ENSG00000162961	NA	2.36361197989214	1.82353989841124
ENSG00000162971	NA	2.20951501454263	NA
ENSG00000162972	NA	2.59966477878842	1.89008571985799
ENSG00000162980	NA	2.68770727962482	NA
ENSG00000162994	NA	2.18127177155946	NA
ENSG00000163001	NA	2.81077001123436	NA
ENSG00000163026	NA	2.09621458534641	1.71554612972143
ENSG00000163041	NA	3.15836249209525	2.05127207225828
ENSG00000163050	NA	2.36361197989214	NA
ENSG00000163053	NA	2.30059548388996	NA
ENSG00000163072	NA	2.25959387888595	NA
ENSG00000163104	NA	2.23451728351269	NA
ENSG00000163132	NA	2.14921911265538	1.70590507435529
ENSG00000163138	NA	2.26670196688409	NA
ENSG00000163161	NA	2.45117215751254	NA
ENSG00000163162	NA	2.33081946649584	NA
ENSG00000163166	NA	2.2464985807958	NA
ENSG00000163170	NA	3.15836249209525	NA
ENSG00000163171	NA	2.12450422483428	NA
ENSG00000163235	NA	2.22219604630172	NA
ENSG00000163251	NA	2.21590181320403	1.71719972132579
ENSG00000163257	NA	2.29402509409532	NA
ENSG00000163283	NA	3.15836249209525	NA
ENSG00000163291	NA	2.64679568877847	NA
ENSG00000163295	NA	2.70910028155117	NA
ENSG00000163312	NA	2.1981069988734	NA
ENSG00000163322	NA	2.31597034545692	NA
ENSG00000163344	NA	2.83084519230861	2.02404633973534
ENSG00000163346	NA	2.75587485567249	NA
ENSG00000163348	NA	2.18639121569549	1.88104894887384
ENSG00000163349	NA	2.52166101511207	NA
ENSG00000163374	NA	2.34635297445064	NA
ENSG00000163378	NA	2.36361197989214	NA
ENSG00000163382	NA	3.15836249209525	2.05129727708004
ENSG00000163389	NA	2.79183094767484	NA
ENSG00000163435	NA	2.09621458534641	NA
ENSG00000163444	NA	2.3392526340327	NA
ENSG00000163453	NA	3.15836249209525	NA
ENSG00000163462	NA	2.14550717140966	NA
ENSG00000163463	NA	3.15836249209525	NA
ENSG00000163467	NA	2.93831954334216	1.67325640234921
ENSG00000163468	NA	2.95424250943932	NA
ENSG00000163472	NA	2.228400358703	NA
ENSG00000163479	NA	3.15836249209525	NA
ENSG00000163491	NA	2.18639121569549	NA
ENSG00000163510	NA	2.17609125905568	1.60656467011179
ENSG00000163512	NA	2.68124123737559	NA
ENSG00000163527	NA	3.1162091258034	2.16960632550789
ENSG00000163530	NA	2.65667304588485	NA
ENSG00000163535	NA	2.20951501454263	NA
ENSG00000163536	NA	3.15836249209525	NA
ENSG00000163539	NA	2.54007908880417	NA
ENSG00000163545	NA	2.16554107672237	NA
ENSG00000163558	NA	2.69090455405497	2.15758882514312
ENSG00000163565	NA	2.57403126772772	NA
ENSG00000163602	NA	2.16016829295851	NA
ENSG00000163611	NA	2.30835094858673	NA
ENSG00000163626	NA	2.72164576628975	NA
ENSG00000163633	NA	2.72754125702856	NA
ENSG00000163634	NA	3.15836249209525	2.02902622394423
ENSG00000163636	NA	2.77422490486892	NA
ENSG00000163655	NA	2.7044936970093	2.19999912326563
ENSG00000163659	NA	2.12450422483428	NA
ENSG00000163660	NA	2.11461098423217	NA
ENSG00000163682	NA	3.15836249209525	NA
ENSG00000163683	NA	2.32345836684947	NA
ENSG00000163694	NA	2.39410130204004	NA
ENSG00000163697	NA	2.2792105126014	NA
ENSG00000163702	NA	2.77378644498119	NA
ENSG00000163705	NA	2.28735377271475	NA
ENSG00000163710	NA	2.79351100579286	NA
ENSG00000163728	NA	2.20466251174822	NA
ENSG00000163738	NA	2.28735377271475	NA
ENSG00000163739	NA	2.38021124171161	0.740333870077922
ENSG00000163754	NA	2.81954393554187	NA
ENSG00000163755	NA	2.79140991566716	NA
ENSG00000163781	NA	2.38021124171161	NA
ENSG00000163785	NA	2.57886832866603	NA
ENSG00000163788	NA	2.14550717140966	NA
ENSG00000163794	NA	2.58838376837873	1.77738847188971
ENSG00000163806	NA	2.17084820364331	NA
ENSG00000163807	NA	2.50731604007641	NA
ENSG00000163808	NA	2.25382243870807	1.92384504123388
ENSG00000163812	NA	2.74146676176975	NA
ENSG00000163818	NA	2.71416204609885	NA
ENSG00000163820	NA	2.25382243870807	NA
ENSG00000163832	NA	2.53706314278162	NA
ENSG00000163840	NA	2.51454775266029	1.99300439164717
ENSG00000163848	NA	2.15472820744016	NA
ENSG00000163866	NA	2.32345836684947	NA
ENSG00000163867	NA	2.25959387888595	NA
ENSG00000163874	NA	2.11461098423217	1.15384123492953
ENSG00000163875	NA	2.6330642726915	2.05478062382645
ENSG00000163877	NA	2.13033376849501	NA
ENSG00000163879	NA	2.13033376849501	NA
ENSG00000163882	NA	2.63728954767817	NA
ENSG00000163884	NA	2.07481644064517	1.65987984713716
ENSG00000163900	NA	2.18639121569549	NA
ENSG00000163904	NA	2.5649026725292	NA
ENSG00000163909	NA	2.38021124171161	NA
ENSG00000163918	NA	2.43806745045349	NA
ENSG00000163923	NA	2.27369558793009	NA
ENSG00000163945	NA	2.61193562504012	NA
ENSG00000163946	NA	2.35449260058944	NA
ENSG00000163959	NA	2.16016829295851	NA
ENSG00000163964	NA	2.63002085111341	1.97750921380297
ENSG00000163993	NA	2.35449260058944	NA
ENSG00000163995	NA	2.16016829295851	NA
ENSG00000164002	NA	2.11058971029925	NA
ENSG00000164008	NA	2.3392526340327	NA
ENSG00000164010	NA	2.36361197989214	NA
ENSG00000164011	NA	2.11058971029925	NA
ENSG00000164022	NA	2.33081946649584	NA
ENSG00000164032	NA	3.03342375548695	1.9707077842167
ENSG00000164038	NA	2.76760106805034	NA
ENSG00000164045	NA	2.17084820364331	1.94912011908601
ENSG00000164048	NA	2.20951501454263	NA
ENSG00000164050	NA	2.31597034545692	NA
ENSG00000164051	NA	2.28735377271475	NA
ENSG00000164054	NA	2.83314711191279	NA
ENSG00000164056	NA	2.10653085382238	NA
ENSG00000164062	NA	2.33081946649584	NA
ENSG00000164068	NA	2.31597034545692	NA
ENSG00000164077	NA	2.33081946649584	NA
ENSG00000164080	NA	2.42748610909579	NA
ENSG00000164087	NA	2.32345836684947	2.11821034024952
ENSG00000164093	NA	2.19312459835446	NA
ENSG00000164096	NA	3.15836249209525	1.85399836388405
ENSG00000164099	NA	2.77815125038364	NA
ENSG00000164100	NA	2.2405492482826	NA
ENSG00000164117	NA	2.2405492482826	NA
ENSG00000164118	NA	2.22219604630172	NA
ENSG00000164123	NA	2.32345836684947	NA
ENSG00000164124	NA	2.34635297445064	NA
ENSG00000164128	NA	2.20466251174822	NA
ENSG00000164134	NA	2.55630250076729	1.94731043690272
ENSG00000164144	NA	2.29402509409532	NA
ENSG00000164162	NA	2.17609125905568	NA
ENSG00000164167	NA	2.43328968519503	2.10561419593697
ENSG00000164168	NA	2.51295107997249	1.79679767178986
ENSG00000164169	NA	2.21590181320403	NA
ENSG00000164176	NA	3.15836249209525	NA
ENSG00000164180	NA	2.18639121569549	NA
ENSG00000164187	NA	2.6232492903979	NA
ENSG00000164190	NA	2.30835094858673	NA
ENSG00000164219	NA	2.27369558793009	NA
ENSG00000164221	NA	2.20466251174822	NA
ENSG00000164251	NA	2.23451728351269	NA
ENSG00000164284	NA	2.13417710757677	1.67434955509611
ENSG00000164287	NA	2.68824179597771	NA
ENSG00000164291	NA	2.579554960401	1.62888131434477
ENSG00000164292	NA	2.70397882500839	NA
ENSG00000164300	NA	2.6420686273415	NA
ENSG00000164304	NA	3.15836249209525	NA
ENSG00000164307	NA	3.13360277051016	NA
ENSG00000164308	NA	2.18639121569549	NA
ENSG00000164318	NA	2.33081946649584	NA
ENSG00000164327	NA	2.21590181320403	NA
ENSG00000164330	NA	2.17609125905568	NA
ENSG00000164332	NA	2.58160836603206	1.81688362367285
ENSG00000164338	NA	2.27369558793009	NA
ENSG00000164346	NA	3.08692902404836	NA
ENSG00000164347	NA	2.55630250076729	NA
ENSG00000164379	NA	2.13033376849501	NA
ENSG00000164403	NA	2.26670196688409	NA
ENSG00000164411	NA	2.27369558793009	NA
ENSG00000164418	NA	2.29402509409532	NA
ENSG00000164430	NA	2.18127177155946	NA
ENSG00000164438	NA	2.42061577062577	NA
ENSG00000164458	NA	2.21590181320403	NA
ENSG00000164509	NA	2.35449260058944	NA
ENSG00000164520	NA	2.79225157190326	NA
ENSG00000164542	NA	2.17084820364331	NA
ENSG00000164574	NA	2.70552161342267	NA
ENSG00000164576	NA	2.6144753660904	NA
ENSG00000164587	NA	3.15836249209525	2.41962337585253
ENSG00000164603	NA	2.12450422483428	1.63982456173868
ENSG00000164609	NA	2.47187819930729	NA
ENSG00000164611	NA	2.99113743512031	2.07003548464082
ENSG00000164620	NA	2.18639121569549	NA
ENSG00000164659	NA	2.33081946649584	NA
ENSG00000164663	NA	2.13417710757677	NA
ENSG00000164692	NA	2.32345836684947	NA
ENSG00000164713	NA	2.68124123737559	NA
ENSG00000164749	NA	2.52244423350632	NA
ENSG00000164751	NA	2.33081946649584	NA
ENSG00000164758	NA	2.45209324901773	1.82242071967525
ENSG00000164761	NA	2.51054501020661	NA
ENSG00000164815	NA	2.25959387888595	1.84393355632416
ENSG00000164818	NA	2.74803289413014	NA
ENSG00000164823	NA	2.25959387888595	NA
ENSG00000164828	NA	2.65896484266443	NA
ENSG00000164850	NA	2.12057393120585	NA
ENSG00000164898	NA	2.23451728351269	NA
ENSG00000164916	NA	2.51851393987789	NA
ENSG00000164919	NA	2.36361197989214	NA
ENSG00000164929	NA	2.18127177155946	NA
ENSG00000164932	NA	2.0920184707528	NA
ENSG00000164934	NA	2.8079407212155	NA
ENSG00000164949	NA	2.10653085382238	NA
ENSG00000164951	NA	2.0920184707528	NA
ENSG00000164953	NA	2.30835094858673	NA
ENSG00000164967	NA	2.25382243870807	2.02215817393055
ENSG00000164970	NA	2.30835094858673	NA
ENSG00000165029	NA	2.20466251174822	NA
ENSG00000165030	NA	2.0920184707528	1.67884958243075
ENSG00000165046	NA	2.64855515566267	NA
ENSG00000165097	NA	3.03846119617856	NA
ENSG00000165118	NA	2.43328968519503	1.89126211224129
ENSG00000165152	NA	2.27369558793009	NA
ENSG00000165171	NA	2.14921911265538	NA
ENSG00000165197	NA	2.16554107672237	NA
ENSG00000165215	NA	2.228400358703	NA
ENSG00000165233	NA	2.55630250076729	NA
ENSG00000165238	NA	2.2792105126014	NA
ENSG00000165259	NA	2.11058971029925	NA
ENSG00000165272	NA	2.79056662514608	2.02858862269365
ENSG00000165275	NA	2.33081946649584	NA
ENSG00000165300	NA	2.20466251174822	NA
ENSG00000165355	NA	2.26670196688409	1.66204332028125
ENSG00000165389	NA	2.35449260058944	1.98138866294292
ENSG00000165406	NA	2.2792105126014	NA
ENSG00000165476	NA	2.32345836684947	NA
ENSG00000165480	NA	2.55630250076729	1.89193951488501
ENSG00000165487	NA	2.80263691808281	NA
ENSG00000165490	NA	2.20951501454263	NA
ENSG00000165501	NA	2.33081946649584	NA
ENSG00000165506	NA	2.18127177155946	1.75753393333132
ENSG00000165512	NA	2.14921911265538	1.8381131273002
ENSG00000165521	NA	2.1981069988734	NA
ENSG00000165525	NA	2.23451728351269	NA
ENSG00000165591	NA	3.08264177815713	NA
ENSG00000165617	NA	2.10653085382238	NA
ENSG00000165646	NA	2.91169015875386	NA
ENSG00000165661	NA	2.55630250076729	2.13251829794996
ENSG00000165669	NA	2.5910646070265	NA
