EnsemblGeneID,GeneName,UniProtID,UniProtID_T,K,k,T50,ProteinHalfLife
ENSG00000163728,TTC14,Q96N46,Q96N46-3;Q96N46-2;Q96N46,0.046861071,0.020382326,14.7915351,1.531571724
ENSG00000102225,CDK16,Q00536,Q00536-3;Q00536;Q00536-2,0.045,0.02226,15.40327068,1.493300301
ENSG00000104529,EEF1D,P29692,P29692-2;P29692,0.0498,0.02427,13.91861808,1.455755685
ENSG00000152359,POC5,Q8NA72,Q8NA72-2;Q8NA72-3;Q8NA72,0.161,0.13826,4.305261991,0.700128908
ENSG00000111361,EIF2B1,Q14232,Q14232;Q14232-2,0.027,0.00707,25.6721178,1.991406047
ENSG00000108984,MAP2K6,P52564,P52564,0.031859065,0.00876,21.75667077,1.898321355
ENSG00000169047,IRS1,P35568,P35568,0.0856,0.05936,8.097513792,1.067331569
ENSG00000128951,DUT,P33316,P33316-2,0.0294,0.010690444,23.57643471,1.811829705
ENSG00000165501,LRR1,Q96L50,Q96L50,0.216,0.18976,3.209014725,0.562620789
ENSG00000144827,ABHD10,Q9NUJ1,Q9NUJ1;Q9NUJ1-3,0.0236,0.008899079,29.37064324,1.891480418
ENSG00000087245,MMP2,P08253,P08253-2;P08253-3;P08253,0.031324751,0.02172,22.12777971,1.50396564
ENSG00000144645,OSBPL10,Q9BXB5,Q9BXB5;Q9BXB5-2,0.045484173,0.01922258,15.23930488,1.557013773
ENSG00000106351,AGFG2,O95081,O95081;O95081-2,0.035115808,0.01422,19.73889288,1.687925865
ENSG00000184743,ATL3,Q6DD88,Q6DD88,0.027883687,0.00846,24.85851964,1.913455098
ENSG00000107938,EDRF1,Q3B7T1,Q3B7T1-5;Q3B7T1;Q3B7T1-3;Q3B7T1-4,0.098485024,0.072440554,7.038097273,0.980843697
ENSG00000153107,ANAPC1,Q9H1A4,Q9H1A4,0.033682933,0.01196,20.57858718,1.763094281
ENSG00000159176,CSRP1,P21291,P21291,0.036847524,0.01179616,18.81122832,1.769084792
ENSG00000096717,SIRT1,Q96EB6,Q96EB6;Q96EB6-2,0.068048512,0.044031879,10.18607401,1.197058239
ENSG00000087111,PIGS,Q96S52,Q96S52;Q96S52-2,0.0183,0.00412,37.87689511,2.225928245
ENSG00000119965,C10orf88,Q9H8K7,Q9H8K7,0.0938,0.06827,7.389628791,1.006595558
ENSG00000106772,PRUNE2,Q8WUY3,Q8WUY3-4;Q8WUY3;Q8WUY3-2;Q8WUY3-3,0.060386008,0.037637556,11.47860572,1.26520405
ENSG00000137812,CASC5,Q8NG31,Q8NG31-2;Q8NG31;Q8NG31-4;Q8NG31-3,0.131491445,0.105249312,5.271424181,0.818606197
ENSG00000111321,LTBR,P36941,P36941-2;P36941,0.065566379,0.039639049,10.57168621,1.242702235
ENSG00000204316,MRPL38,Q96DV4,Q96DV4;Q96DV4-2,0.030065096,0.01506,23.05487997,1.663000489
ENSG00000135924,DNAJB2,P25686,P25686;P25686-2,0.053024334,0.028870944,13.07224679,1.380364479
ENSG00000140854,KATNB1,Q9BVA0,Q9BVA0,0.0325,0.012299805,21.32760556,1.750927239
ENSG00000133789,SWAP70,Q9UH65,Q9UH65,0.035299433,0.009057792,19.63621263,1.883803107
ENSG00000128573,FOXP2,O15409,O15409-6;O15409;O15409-9;O15409-4;O15409-7;O15409-2,0.0823,0.05606,8.422201465,1.092172367
ENSG00000136827,TOR1A,O14656,O14656;O14656-2,0.03,0.005673729,23.10490602,2.086956878
ENSG00000100888,CHD8,Q9HCK8,Q9HCK8;Q9HCK8-2,0.083149624,0.057261804,8.336143277,1.082960435
ENSG00000140545,MFGE8,Q08431,Q08431-2;Q08431-3;Q08431,0.046527411,0.02672,14.89760899,1.413989007
ENSG00000004478,FKBP4,Q02790,Q02790,0.024866041,0.00493672,27.87525275,2.147387004
ENSG00000163605,PPP4R2,Q9NY27,Q9NY27;Q9NY27-3;Q9NY27-2,0.062194855,0.036296628,11.14476719,1.280959181
ENSG00000144848,ATG3,Q9NT62,Q9NT62;Q9NT62-2,0.029493898,0.00642,23.50137605,2.033290433
ENSG00000074603,DPP8,Q6V1X1,Q6V1X1-4;Q6V1X1-2;Q6V1X1-5;Q6V1X1-3;Q6V1X1;Q6V1X1-6,0.046474509,0.021616744,14.914567,1.506035192
ENSG00000131143,COX4I1,P13073,P13073,0.0552,0.03272,12.55701414,1.326012166
ENSG00000182253,SYNM,O15061,O15061;O15061-2;O15061-3,0.037686735,0.01313123,18.39233829,1.722520054
ENSG00000071054,MAP4K4,O95819,O95819;O95819-3;O95819-2;O95819-4;O95819-5,0.038510258,0.014183349,17.99902701,1.68904666
ENSG00000165804,ZNF219,Q9P2Y4,Q9P2Y4,0.035511688,0.01096,19.5188462,1.801014907
ENSG00000140264,SERF2,P84101,P84101-4;P84101;P84101-3;P84101-2,0.144492214,0.120114475,4.797124771,0.761230112
ENSG00000165322,ARHGAP12,Q8IWW6,Q8IWW6-2;Q8IWW6-4;Q8IWW6,0.0315,0.00597,22.0046724,2.06485113
ENSG00000178567,EPM2AIP1,Q7L775,Q7L775,0.04075046,0.01817,17.0095547,1.581470534
ENSG00000240344,PPIL3,Q9H2H8,Q9H2H8;Q9H2H8-2,0.031949648,0.00739021,21.69498653,1.972168697
ENSG00000065911,MTHFD2,P13995,P13995;P13995-2,0.049679372,0.02407459,13.95241431,1.459266555
ENSG00000165819,METTL3,Q86U44,Q86U44,0.042100238,0.016115278,16.46421068,1.633587647
ENSG00000187672,ERC2,O15083,O15083,0.0556,0.03007,12.46667591,1.362692033
ENSG00000179950,PUF60,Q9UHX1,Q9UHX1-2;Q9UHX1-4;Q9UHX1-6,0.051434813,0.025790107,13.47622629,1.429372323
ENSG00000185038,MROH2A,A6NES4,A6NES4,0.0564,0.03392,12.28984363,1.310369618
ENSG00000164070,HSPA4L,O95757,O95757,0.028547855,0.003394908,24.28018467,2.309997458
ENSG00000086062,B4GALT1,P15291,P15291-2;P15291,0.096235856,0.070700749,7.202587566,0.991401447
ENSG00000120533,ENY2,Q9NPA8,Q9NPA8-2;Q9NPA8,0.049382892,0.025033282,14.03618046,1.442307672
ENSG00000164430,MB21D1,Q8N884,Q8N884-2;Q8N884,0.079482703,0.055086145,8.720729902,1.099783078
ENSG00000134262,AP4B1,Q9Y6B7,Q9Y6B7,0.032814936,0.008015934,21.12291758,1.936871321
ENSG00000088256,GNA11,P29992,P29992,0.0257,#NUM!,26.97070741,NA
ENSG00000277258,PCGF2,P35227,P35227,0.0347,0.00846,19.97542307,1.913455098
ENSG00000175224,ATG13,O75143,O75143-3;O75143-2;O75143;O75143-5;O75143-4,0.131984848,0.107138206,5.251717853,0.810881091
ENSG00000138160,KIF11,P52732,P52732,0.120266371,0.096072027,5.763433075,0.858228507
ENSG00000090857,PDPR,Q8NCN5,Q8NCN5;Q8NCN5-2,0.02954522,0.00902071,23.46055269,1.885584764
ENSG00000168765,GSTM4,Q03013,Q03013-2;Q03013;Q03013-3,0.0263,0.01046,26.3554061,1.821293777
ENSG00000087077,TRIP6,Q15654,Q15654,0.053350445,0.027386606,12.99234108,1.403287244
ENSG00000077942,FBLN1,P23142,P23142,0.184,0.16152,3.767104242,0.632599155
ENSG00000127580,WDR24,Q96S15,Q96S15-2;Q96S15,0.0399,0.01742,17.37210979,1.59977731
ENSG00000112159,MDN1,Q9NU22,Q9NU22,0.042309573,0.017923621,16.38275041,1.587399702
ENSG00000152520,PAN3,Q58A45,Q58A45-4;Q58A45-3;Q58A45,0.0424,0.01687,16.34781086,1.613710378
ENSG00000137824,RMDN3,Q96TC7,Q96TC7;Q96TC7-2,0.0354,0.01776,19.58042883,1.5913825
ENSG00000134744,ZCCHC11,Q5TAX3,Q5TAX3;Q5TAX3-2,0.0593,0.03306,11.68882261,1.321522612
ENSG00000065057,NTHL1,P78549,P78549-3;P78549-2;P78549,0.0472,0.02167,14.68532162,1.50496655
ENSG00000197114,ZGPAT,Q8N5A5,Q8N5A5-3;Q8N5A5-2;Q8N5A5;Q8N5A5-4,0.05309661,0.029789985,13.05445262,1.366755178
ENSG00000173442,EHBP1L1,Q8N3D4,Q8N3D4,0.033543703,0.00885921,20.66400313,1.89343047
ENSG00000106609,TMEM248,Q9NWD8,Q9NWD8,0.105,0.07876,6.60140172,0.944519754
ENSG00000167553,TUBA1C,Q9BQE3,Q9BQE3,0.040110971,0.013213084,17.28073797,1.719821251
ENSG00000176407,KCMF1,Q9P0J7,Q9P0J7,0.034286732,0.008058921,20.21619261,1.934548588
ENSG00000067066,SP100,P23497,P23497;P23497-7;P23497-6;P23497-5;P23497-2;P23497-3;P23497-4,0.051949976,0.027482416,13.34258906,1.401770549
ENSG00000145375,SPATA5,Q8NB90,Q8NB90;Q8NB90-2;Q8NB90-3,0.038666911,0.014209208,17.92610695,1.688255581
ENSG00000135297,MTO1,Q9Y2Z2,Q9Y2Z2-4;Q9Y2Z2;Q9Y2Z2-6;Q9Y2Z2-5;Q9Y2Z2-3,0.0794,0.05316,8.729813357,1.115240489
ENSG00000117906,RCN2,Q14257,Q14257;Q14257-2,0.030097342,0.005913307,23.03017917,2.068995032
ENSG00000168066,SF1,Q15637,Q15637-6;Q15637-2,0.052,0.02952,13.32975347,1.370709108
ENSG00000132467,UTP3,Q9NQZ2,Q9NQZ2,0.041448522,0.018838715,16.72308546,1.565774175
ENSG00000013275,PSMC4,P43686,P43686;P43686-2,0.03124804,0.00716,22.18210108,1.985912439
ENSG00000139746,RBM26,Q5T8P6,Q5T8P6;Q5T8P6-2;Q5T8P6-3;Q5T8P6-6,0.03929542,0.015146663,17.63938871,1.660508498
ENSG00000100714,MTHFD1,P11586,P11586,0.024626815,0.006364527,28.14603473,2.037059349
ENSG00000111906,HDDC2,Q7Z4H3,Q7Z4H3-2;Q7Z4H3,0.0307,0.005438051,22.57808406,2.105382175
ENSG00000112874,NUDT12,Q9BQG2,Q9BQG2,0.0306,0.00556,22.65186865,2.095750669
ENSG00000146576,C7orf26,Q96N11,Q96N11-2;Q96N11,0.048044979,0.022055775,14.42704724,1.497303143
ENSG00000165175,MID1IP1,Q9NPA3,Q9NPA3,0.100980196,0.07676,6.864189291,0.955690495
ENSG00000151208,DLG5,Q8TDM6,Q8TDM6;Q8TDM6-4;Q8TDM6-2;Q8TDM6-5,0.0572,0.03146,12.1179577,1.343066743
ENSG00000138495,COX17,Q14061,Q14061,0.0531,0.02686,13.05361922,1.411719453
ENSG00000163808,KIF15,Q9NS87,Q9NS87;Q9NS87-4,0.039586109,0.013662621,17.50985898,1.705291454
ENSG00000168894,RNF181,Q9P0P0,Q9P0P0,0.172046505,0.14753026,4.028836152,0.671944353
ENSG00000254685,FPGT,O14772,O14772;O14772-2,0.041199515,0.016637957,16.82415892,1.619725474
ENSG00000152904,GGPS1,O95749,O95749-2;O95749,0.0259,0.00597,26.7624394,2.06485113
ENSG00000167112,TRUB2,O95900,O95900-2;O95900,0.413888874,0.391251013,1.67471808,0.248369986
ENSG00000196365,LONP1,P36776,P36776-2;P36776,0.0278,0.00532,24.93335182,2.114913829
ENSG00000196850,PPTC7,Q8NI37,Q8NI37,0.0298,0.010242636,23.2599725,1.830413706
ENSG00000179085,DPM3,Q9P2X0,Q9P2X0-2;Q9P2X0,0.0257,0.00996,26.97070741,1.842566123
ENSG00000131504,DIAPH1,O60610,O60610;O60610-2;O60610-3,0.038981534,0.013416441,17.78142386,1.713188123
ENSG00000100823,APEX1,P27695,P27695,0.031884322,0.006605331,21.73943598,2.020930864
ENSG00000138758,Sep-11,Q9NVA2,Q9NVA2;Q9NVA2-2,0.024192561,0.004902571,28.65125297,2.150401591
ENSG00000140950,TLDC1,Q6P9B6,Q6P9B6,0.0278,0.01486,24.93335182,1.668806652
ENSG00000147394,ZNF185,O15231,O15231;O15231-4;O15231-7;O15231-6;O15231-8,0.035821781,0.011777368,19.34988042,1.769777211
ENSG00000102977,ACD,Q96AP0,Q96AP0-2;Q96AP0,0.133,0.11052,5.211632937,0.797384585
ENSG00000172113,NME6,O75414,O75414;O75414-2,0.04134997,0.014215119,16.76294286,1.68807497
ENSG00000187189,TSPYL4,Q9UJ04,Q9UJ04,0.381,0.35547,1.819283938,0.290022507
ENSG00000167461,RAB8A,P61006,P61006;P61006-2,0.0354,0.011222353,19.58042883,1.790741547
ENSG00000110076,NRXN2,Q9P2S2,Q9P2S2-2;Q9P2S2,0.0388,0.01256,17.86461806,1.741835822
ENSG00000168394,TAP1,Q03518,Q03518,0.0169,#NUM!,41.01462607,NA
ENSG00000118900,UBN1,Q9NPG3,Q9NPG3-2;Q9NPG3,0.0666,0.04107,10.40761532,1.227300758
ENSG00000135506,OS9,Q13438,Q13438-5;Q13438-3;Q13438-2;Q13438-7;Q13438-6;Q13438-8,0.093985105,0.069280785,7.375074796,1.00021266
ENSG00000069399,BCL3,P20749,P20749,0.166,0.14326,4.175585425,0.684700514
ENSG00000066777,ARFGEF1,Q9Y6D6,Q9Y6D6,0.033196235,0.01122,20.8802952,1.790832604
ENSG00000043143,JADE2,Q9NQC1,Q9NQC1-3;Q9NQC1-2;Q9NQC1,0.104441371,0.08082303,6.636710847,0.933290333
ENSG00000162191,UBXN1,Q04323,Q04323;Q04323-2,0.028934409,0.00742,23.95580952,1.970421556
ENSG00000105287,PRKD2,Q9BZL6,Q9BZL6;Q9BZL6-2,0.042328477,0.016376483,16.37543382,1.626604819
ENSG00000185753,CXorf38,Q8TB03,Q8TB03;Q8TB03-3,0.033462217,0.008981403,20.71432297,1.887481277
ENSG00000160695,VPS11,Q9H270,Q9H270,0.0313,0.00796,22.14527733,1.939912393
ENSG00000109320,NFKB1,P19838,P19838;P19838-2;P19838-3,0.0393967,0.015436075,17.59404148,1.652288591
ENSG00000061794,MRPS35,P82673,P82673;P82673-2,0.095690647,0.069744399,7.243625154,0.997316124
ENSG00000278540,ACACA,Q13085,Q13085;Q13085-4,0.0562,0.053481597,12.33357973,1.112621095
ENSG00000232119,MCTS1,Q9ULC4,Q9ULC4;Q9ULC4-3;Q9ULC4-2,0.039514554,0.015222983,17.54156647,1.658325709
ENSG00000185298,CCDC137,Q6PK04,Q6PK04,0.078161755,0.05209289,8.868111744,1.124047008
ENSG00000119718,EIF2B2,P49770,P49770,0.040064323,0.015951652,17.30085831,1.638019796
ENSG00000111832,RWDD1,Q9H446,Q9H446;Q9H446-2,0.03236665,0.005902813,21.41547523,2.069766444
ENSG00000166582,CENPV,Q7Z7K6,Q7Z7K6,0.0311,0.009633078,22.28769069,1.857060365
ENSG00000132688,NES,P48681,P48681,0.02759837,0.00542,25.11551199,2.106826175
ENSG00000073921,PICALM,Q13492,Q13492-3;Q13492-2;Q13492-5;Q13492;Q13492-4,0.06399875,0.03846792,10.83063623,1.255726752
ENSG00000050748,MAPK9,P45984,P45984-3;P45984-2;P45984-4;P45984;P45984-5,0.0392,0.021725635,17.68232603,1.503852989
ENSG00000260549,MT1L,Q93083,Q93083,0.09859006,0.052179904,7.030599009,1.123322184
ENSG00000157020,SEC13,P55735,P55735;P55735-3;P55735-2,0.04142463,0.015351782,16.73273062,1.654666676
ENSG00000112039,FANCE,Q9HB96,Q9HB96,0.147,0.12076,4.715286943,0.758902357
ENSG00000152818,UTRN,P46939,P46939;P46939-2;P46939-4;P46939-3,0.03309864,0.00857515,20.9418626,1.907583728
ENSG00000261236,BOP1,Q14137,Q14137;Q14137-2,0.051691972,0.025712452,13.40918425,1.430681963
ENSG00000116489,CAPZA1,P52907,P52907,0.026449953,0.004230556,26.20598938,2.214428062
ENSG00000041802,LSG1,Q9H089,Q9H089,0.039346156,0.014718954,17.61664288,1.67294852
ENSG00000106992,AK1,P00568,P00568,0.026639444,0.007958731,26.01958093,1.939981632
ENSG00000174720,LARP7,Q4G0J3,Q4G0J3;Q4G0J3-3;Q4G0J3-2,0.036644236,0.012593236,18.91558576,1.740688109
ENSG00000261609,GAN,Q9H2C0,Q9H2C0,0.0363,0.01797,19.09496365,1.586277384
ENSG00000054282,SDCCAG8,Q86SQ7,Q86SQ7-3;Q86SQ7-4;Q86SQ7,0.109,0.08347,6.359148446,0.919295048
ENSG00000187522,HSPA14,Q0VDF9,Q0VDF9,0.0255,0.00576,27.18224237,2.080402978
ENSG00000103248,MTHFSD,Q2M296,Q2M296-4;Q2M296-2;Q2M296-3;Q2M296,0.034,0.014250586,20.38668178,1.686992739
ENSG00000124787,RPP40,O75818,O75818-2;O75818,0.028270126,0.01047,24.51871601,1.820878779
ENSG00000156639,ZFAND3,Q9H8U3,Q9H8U3,0.076905656,0.052201793,9.012954472,1.12314004
ENSG00000162910,MRPL55,Q7Z7F7,Q7Z7F7-2;Q7Z7F7,0.035842154,0.01386,19.33888185,1.699062231
ENSG00000160194,NDUFV3,P56181,P56181,0.187,0.16076,3.706669415,0.634647464
ENSG00000070501,POLB,P06746,P06746,0.024,0.00042,28.88113252,3.217576171
ENSG00000101246,ARFRP1,Q13795,Q13795-3;Q13795;Q13795-2,0.0363,0.010840521,19.09496365,1.805775298
ENSG00000102910,LONP2,Q86WA8,Q86WA8;Q86WA8-2,0.216450918,0.191326207,3.202329592,0.559050999
ENSG00000168137,SETD5,Q9C0A6,Q9C0A6-2;Q9C0A6-3;Q9C0A6,0.19,0.16752,3.648143056,0.616758797
ENSG00000140319,SRP14,P37108,P37108,0.059963239,0.035886922,11.55953539,1.285889245
ENSG00000139233,LLPH,Q9BRT6,Q9BRT6,0.056989385,0.032287137,12.1627419,1.331795928
ENSG00000163848,ZNF148,Q9UQR1,Q9UQR1;Q9UQR1-2,0.0483,0.02582,14.3508733,1.428869223
ENSG00000178127,NDUFV2,P19404,P19404,0.132491509,0.108009711,5.231634728,0.807362658
ENSG00000135473,PAN2,Q504Q3,Q504Q3-2;Q504Q3-3;Q504Q3,0.034094281,0.009009728,20.33030641,1.886113777
ENSG00000119862,LGALSL,Q3ZCW2,Q3ZCW2,0.043049274,0.021624458,16.1012513,1.505880222
ENSG00000175595,ERCC4,Q92889,Q92889;Q92889-2,0.0347,0.01106,19.97542307,1.797070334
ENSG00000078902,TOLLIP,Q9H0E2,Q9H0E2;Q9H0E2-2,0.039787435,0.013523077,17.42125817,1.709749954
ENSG00000080845,DLGAP4,Q9Y2H0,Q9Y2H0-3;Q9Y2H0;Q9Y2H0-1,0.149,0.12626,4.6519945,0.739559676
ENSG00000143436,MRPL9,Q9BYD2,Q9BYD2,0.036422521,0.01396,19.03073074,1.695940043
ENSG00000120696,KBTBD7,Q8WVZ9,Q8WVZ9,0.0388,0.01606,17.86461806,1.63507992
ENSG00000179832,MROH1,Q8NDA8,Q8NDA8;Q8NDA8-3,0.0461,0.01986,15.0357306,1.542846217
ENSG00000168002,POLR2G,P62487,P62487,0.0525,0.02697,13.20280344,1.409944515
ENSG00000127663,KDM4B,O94953,O94953,0.111,0.08547,6.244569194,0.909011757
ENSG00000112210,RAB23,Q9ULC3,Q9ULC3,0.0385,0.014101674,18.00382287,1.691554801
ENSG00000148219,ASTN2,O75129,O75129-2;O75129-3;O75129,0.0338,0.01106,20.50731303,1.797070334
ENSG00000196396,PTPN1,P18031,P18031,0.0287,0.01246,24.15146971,1.745307419
ENSG00000100902,PSMA6,P60900,P60900;P60900-2;P60900-3,0.025541731,0.004469362,27.13783152,2.190579893
ENSG00000254986,DPP3,Q9NY33,Q9NY33;Q9NY33-4;Q9NY33-2,0.030187083,0.00667,22.96171422,2.016699627
ENSG00000104825,NFKBIB,Q15653,Q15653-2;Q15653,0.0375,0.017588906,18.48392481,1.595586643
ENSG00000185722,ANKFY1,Q9P2R3,Q9P2R3;Q9P2R3-4;Q9P2R3-2,0.0325,0.006505198,21.32760556,2.027564946
ENSG00000100997,ABHD12,Q8N2K0,Q8N2K0-3;Q8N2K0;Q8N2K0-2,0.0181,#NUM!,38.29542434,NA
ENSG00000167862,ICT1,Q14197,Q14197,0.034245584,0.00856,20.24048378,1.908351696
ENSG00000152503,TRIM36,Q9NQ86,Q9NQ86-4;Q9NQ86,0.428,0.40552,1.619502758,0.232813183
ENSG00000076201,PTPN23,Q9H3S7,Q9H3S7,0.03634914,0.013370086,19.06914923,1.71469126
ENSG00000181544,FANCB,Q8NB91,Q8NB91,0.04,0.01376,17.32867951,1.702207027
ENSG00000167220,HDHD2,Q9H0R4,Q9H0R4-2;Q9H0R4,0.027406204,0.01507,25.29161604,1.662712209
ENSG00000143727,ACP1,P24666,P24666;P24666-4,0.0345,0.013383979,20.09122262,1.714240207
ENSG00000162076,FLYWCH2,Q96CP2,Q96CP2,0.0549,0.03242,12.6256317,1.33001245
ENSG00000079691,LRRC16A,Q5VZK9,Q5VZK9-2;Q5VZK9;Q5VZK9-3;Q5VZK9-4,0.025993076,0.004039208,26.66660847,2.23452926
ENSG00000099812,MISP,Q8IVT2,Q8IVT2,0.047919933,0.024841481,14.46469421,1.445647969
ENSG00000113282,CLINT1,Q14677,Q14677-3;Q14677-2,0.068,0.04552,10.19334089,1.182623208
ENSG00000100296,THOC5,Q13769,Q13769,0.030945113,0.00867,22.39924563,1.902806364
ENSG00000039523,FAM65A,Q6ZS17,Q6ZS17-2;Q6ZS17;Q6ZS17-3;Q6ZS17-4,0.055777415,0.03029088,12.42702236,1.359513573
ENSG00000157107,FCHO2,Q0JRZ9,Q0JRZ9;Q0JRZ9-3;Q0JRZ9-2,0.0284,0.004641896,24.40659086,2.17413004
ENSG00000130244,FAM98C,Q17RN3,Q17RN3,0.070339747,0.047216506,9.854274584,1.166731619
ENSG00000101311,FERMT1,Q9BQL6,Q9BQL6;Q9BQL6-4;Q9BQL6-2,0.0312,0.00567,22.21625579,2.087242402
ENSG00000180233,ZNRF2,Q8NHG8,Q8NHG8,0.031638584,0.009694308,21.90828704,1.854308665
ENSG00000122643,NT5C3A,Q9H0P0,Q9H0P0;Q9H0P0-3;Q9H0P0-2;Q9H0P0-1,0.0396,0.01466,17.50371668,1.674691491
ENSG00000168438,CDC40,O60508,O60508,0.049436626,0.025304,14.02092407,1.437636288
ENSG00000151893,CACUL1,Q86Y37,Q86Y37;Q86Y37-4,0.052349976,0.028306596,13.24063986,1.388937808
ENSG00000182054,IDH2,P48735,P48735;P48735-2,0.02198454,0.00726,31.52884617,1.97988884
ENSG00000127022,CANX,P27824,P27824;P27824-2;P27824-3,0.0271,0.009106174,25.57738674,1.881489529
ENSG00000169398,PTK2,Q05397,Q05397-2;Q05397-7;Q05397;Q05397-5;Q05397-6,0.040095511,0.014557641,17.2874011,1.677734468
ENSG00000104611,SH2D4A,Q9H788,Q9H788-2;Q9H788,0.048579831,0.02269095,14.26820891,1.484972787
ENSG00000130787,HIP1R,O75146,O75146;O75146-2,0.032744923,0.01220744,21.16808077,1.75420085
ENSG00000198417,MT1F,P04733,P04733,0.069886551,0.044399608,9.91817698,1.193446324
ENSG00000047849,MAP4,P27816,P27816-4,0.036012498,0.011886135,19.24740638,1.765784811
ENSG00000096654,ZNF184,Q99676,Q99676,0.055469992,0.030746811,12.49589475,1.35302538
ENSG00000184254,ALDH1A3,P47895,P47895,0.027273064,0.00692,25.41508317,2.000719366
ENSG00000100603,SNW1,Q13573,Q13573,0.057298604,0.032203916,12.09710419,1.332916777
ENSG00000141458,NPC1,O15118,O15118,0.0261,0.008996844,26.55736324,1.886735276
ENSG00000088325,TPX2,Q9ULW0,Q9ULW0;Q9ULW0-2,0.228210429,0.202308248,3.037315967,0.534811872
ENSG00000119335,SET,Q01105,Q01105-2,0.015640972,#NUM!,44.31611973,NA
ENSG00000135677,GNS,P15586,P15586-2;P15586,0.0278,0.013533484,24.93335182,1.709415834
ENSG00000135040,NAA35,Q5VZE5,Q5VZE5;Q5VZE5-2,0.033876098,0.009788034,20.46124631,1.850130013
ENSG00000162585,FAAP20,Q6NZ36,Q6NZ36-5;Q6NZ36;Q6NZ36-4;Q6NZ36-3;Q6NZ36-2,0.157683227,0.124663926,4.395820626,0.745084662
ENSG00000100614,PPM1A,P35813,P35813;P35813-3;P35813-2,0.029719354,0.00626,23.32309045,2.044251128
ENSG00000128656,CHN1,P15882,P15882-3;P15882;P15882-2,0.048635789,0.020943047,14.25179257,1.519785602
ENSG00000173465,SSSCA1,O60232,O60232,0.055295569,0.032679461,12.53531137,1.32655057
ENSG00000156675,RAB11FIP1,Q6WKZ4,Q6WKZ4-2,0.036,0.01326,19.25408835,1.718281937
ENSG00000175793,SFN,P31947,P31947;P31947-2,0.029337689,0.005214135,23.62650919,2.12364322
ENSG00000165219,GAPVD1,Q14C86,Q14C86-2;Q14C86-6;Q14C86-4;Q14C86-5;Q14C86,0.034930789,0.008926321,19.84344488,1.890152979
ENSG00000040933,INPP4A,Q96PE3,Q96PE3-2;Q96PE3-4;Q96PE3-3;Q96PE3,0.034403924,0.008158014,20.14732903,1.92924099
ENSG00000063660,GPC1,P35052,P35052,0.04206495,0.016913403,16.4780223,1.612594465
ENSG00000088247,KHSRP,Q92945,Q92945,0.034742481,0.008731735,19.95099822,1.899724903
ENSG00000161791,FMNL3,Q8IVF7,Q8IVF7-2;Q8IVF7-3;Q8IVF7,0.0439,0.01766,15.78922963,1.593834762
ENSG00000170144,HNRNPA3,P51991,P51991;P51991-2,0.031089709,0.005085489,22.2950682,2.134492728
ENSG00000135823,STX6,O43752,O43752;O43752-2,0.050760615,0.02210998,13.65521646,1.496237118
ENSG00000106780,MEGF9,Q9H1U4,Q9H1U4,0.0432,0.02072,16.04507362,1.52443571
ENSG00000173599,PC,P11498,P11498;P11498-2,0.024064912,0.00776,28.80322913,1.95096374
ENSG00000075234,TTC38,Q5R3I4,Q5R3I4,0.040181837,0.02236,17.25026125,1.491353662
ENSG00000164048,ZNF589,Q86UQ0,Q86UQ0-2;Q86UQ0-3,0.0267,0.00422,25.96056856,2.21551301
ENSG00000100938,GMPR2,Q9P2T1,Q9P2T1-3;Q9P2T1;Q9P2T1-2,0.0264,0.00677,26.25557502,2.010236792
ENSG00000038532,CLEC16A,Q2KHT3,Q2KHT3;Q2KHT3-3,0.0376,0.01232,18.43476544,1.750214753
ENSG00000127837,AAMP,Q13685,Q13685,0.089305319,0.065377063,7.761544199,1.025400053
ENSG00000037897,METTL1,Q9UBP6,Q9UBP6;Q9UBP6-2,0.03237777,0.00784705,21.40811975,1.946119019
ENSG00000196935,SRGAP1,Q7Z6B7,Q7Z6B7;Q7Z6B7-2,0.059532512,0.033344818,11.64317036,1.317797107
ENSG00000173915,USMG5,Q96IX5,Q96IX5,0.0741,0.05162,9.354212963,1.128007461
ENSG00000117481,NSUN4,Q96CB9,Q96CB9-4;Q96CB9;Q96CB9-3,0.0309,0.00756,22.43194759,1.962303666
ENSG00000163798,SLC4A1AP,Q9BWU0,Q9BWU0,0.060540895,0.037305946,11.44923902,1.269047405
ENSG00000100744,GSKIP,Q9P0R6,Q9P0R6,0.0681,0.04186,10.1783727,1.219026237
ENSG00000167264,DUS2,Q9NX74,Q9NX74,0.052678269,0.028376666,13.15812377,1.387864085
ENSG00000106078,COBL,O75128,O75128;O75128-2;O75128-3;O75128-7;O75128-6,0.048546885,0.02526,14.27789212,1.438392115
ENSG00000182768,NGRN,Q9NPE2,Q9NPE2,0.098043868,0.071946461,7.069765775,0.983816027
ENSG00000114062,UBE3A,Q05086,Q05086-3;Q05086;Q05086-2,0.073026571,0.047113429,9.491712068,1.167680746
ENSG00000124120,TTPAL,Q9BTX7,Q9BTX7,0.04702393,0.019261495,14.74030732,1.556135463
ENSG00000130816,DNMT1,P26358,P26358-2,0.111574191,0.085247599,6.212432974,0.910143303
ENSG00000128951,DUT,P33316,P33316,0.033551751,0.01127,20.65904635,1.788901545
ENSG00000113119,TMCO6,Q96DC7,Q96DC7;Q96DC7-2,0.0315,0.00597,22.0046724,2.06485113
