Gene_ID	brain_1	brain_2	brain_3	liver_1	liver_2	liver_3	testis_1	testis_2	testis_3
ENSG00000112539	0	0	0.3705	NA	NA	NA	15.4722	10.4033	0.8149
ENSG00000112541	7.2377	3.4891	6.1228	NA	NA	NA	9.748	7.0624	1.499
ENSG00000112559	0	0.1579	0.0997	0	0	0	0.9845	0.8301	3.095
ENSG00000112561	6.0903	16.6273	4.5155	1.2171	2.8567	1.5935	1.0079	1.4568	4.5795
ENSG00000112562	3.9211	3.0092	5.8852	3.1312	0.2192	1.8123	232.627	487.2604	912.2614
ENSG00000112576	37.5418	65.2319	40.074	6.22	3.7894	4.25	14.3308	44.7399	74.7441
ENSG00000112578	14.6822	8.9352	13.0104	2.9293	4.3802	4.1117	15.7679	19.0058	23.0322
ENSG00000112584	23.8008	26.0897	31.1006	3.9964	6.793	6.5426	32.0326	29.034	30.4896
ENSG00000112592	18.6423	19.1206	22.2308	1.9726	3.0975	3.249	57.8923	61.8662	25.4151
ENSG00000112599	2.1023	0.0647	0.3674	0.0725	0.2031	0.1332	10.6852	3.728	1.8169
ENSG00000112619	2.0169	2.5105	6.952	NA	NA	NA	4.5786	3.9786	1.5551
ENSG00000112624	7.1282	8.4152	9.3335	0.5063	0.8382	0.9906	6.71	5.4297	5.6073
ENSG00000112640	76.0019	54.075	74.2889	5.5853	8.5296	8.1272	40.4899	40.4636	36.9896
ENSG00000112651	44.707	42.9576	46.0137	16.1998	37.8052	38.2224	42.8613	36.3619	52.3661
ENSG00000112655	4.1243	4.9405	2.635	0.1698	0.2852	0.1299	15.6932	11.6009	35.8678
ENSG00000112658	8.0942	8.3019	8.0763	0.6302	0.834	3.4461	6.8479	3.8403	8.128
ENSG00000112659	5.3858	3.3047	6.1539	0.5498	1.0946	0.9818	16.7181	15.1461	4.4807
ENSG00000112667	19.9206	50.5221	20.2552	45.3223	64.6589	53.483	7.9671	18.5901	52.3356
ENSG00000112679	19.4228	24.4261	14.5185	11.6072	8.1244	5.265	15.976	20.4375	22.048
ENSG00000112685	40.5143	36.0542	38.946	5.0123	8.7906	7.3246	56.9088	44.7759	35.1975
ENSG00000112695	525.0113	527.7024	611.2547	179.2308	289.6812	298.2713	602.7818	904.2898	491.56
ENSG00000112697	573.796	648.7359	524.7838	110.0733	134.7736	102.514	217.7434	252.4275	300.6229
ENSG00000112699	13.9484	9.2025	13.6277	6.4886	6.3036	19.1694	12.6915	12.0201	11.6944
ENSG00000112701	26.8964	19.1701	32.0358	2.631	4.7779	5.093	81.847	59.135	25.4139
ENSG00000112706	0.6644	0.736	1.2385	NA	NA	NA	0.0971	0.0819	0
ENSG00000112715	55.1549	60.7289	41.5015	31.8266	34.2987	34.6178	7.8881	4.3359	6.689
ENSG00000112739	22.9046	16.4535	24.75	2.5448	5.7296	5.6481	66.771	77.0414	37.8582
ENSG00000112742	NA	NA	NA	NA	NA	NA	87.1635	103.8096	30.853
ENSG00000112759	34.5872	26.4877	30.3253	25.2036	54.1468	14.5033	24.2649	25.5139	60.0246
ENSG00000112761	NA	NA	NA	NA	NA	NA	0.7425	0.5217	0
ENSG00000112763	14.5905	14.2549	18.1587	1.0217	1.8864	1.4582	24.8746	19.6674	17.1823
ENSG00000112769	3.2558	3.9142	3.2785	0.964	1.6362	2.061	12.7412	24.2766	72.845
ENSG00000112773	2.0865	3.152	2.7173	3.6532	8.9933	27.3087	NA	NA	NA
ENSG00000112782	2.4418	1.993	2.6952	NA	NA	NA	0.6948	1.1716	1.0707
ENSG00000112787	2.2345	2.4612	2.3769	0.4111	0.5933	0.6826	6.176	2.6037	6.2529
ENSG00000112796	72.1301	103.4177	110.539	0.671	0.5124	0.6723	248.8113	209.957	262.3204
ENSG00000112799	8.5873	16.7511	7.8529	4.2934	3.1053	2.1358	1.9892	2.5997	17.7486
ENSG00000112818	NA	NA	NA	NA	NA	NA	0.1603	0.3282	0.127
ENSG00000112837	1.3792	0.9824	0.9846	NA	NA	NA	0.9864	1.4103	0.9121
ENSG00000112851	17.3059	32.0838	18.1064	5.494	9.9015	9.4812	28.2851	20.5646	18.1601
ENSG00000112852	5.8175	5.842	5.3606	0.0365	0.0511	0.1089	7.6901	6.2273	6.7351
ENSG00000112855	16.4606	13.7201	20.1975	3.1469	6.4019	4.8389	45.8552	35.5986	35.1222
ENSG00000112874	22.849	27.0851	23.3988	8.2503	22.1116	27.5028	16.2821	20.1643	19.6518
ENSG00000112877	3.1178	2.9897	2.8111	NA	NA	NA	24.7434	18.31	7.5874
ENSG00000112893	23.7689	20.0651	13.9417	47.8904	55.8503	38.5792	58.8874	54.9037	55.7828
ENSG00000112902	17.5165	17.9367	10.5676	1.5762	3.6775	1.2666	0.9898	1.6979	8.0787
ENSG00000112936	4.3495	12.8017	4.229	138.5598	59.4405	82.251	157.1265	168.6465	1029.0881
ENSG00000112941	7.7931	5.9517	8.5674	0.7354	1.2972	4.5674	8.4025	5.2746	5.1415
ENSG00000112964	2.2079	1.3169	1.0487	44.401	228.0554	61.8575	2.6602	6.3479	4.2463
ENSG00000112972	372.0455	144.819	340.4386	82.9452	71.5173	190.234	170.3019	270.0304	154.6858
ENSG00000112977	19.8716	42.6668	29.276	91.159	62.0622	81.4443	50.3676	47.9086	101.2899
ENSG00000112981	45.0705	32.3524	49.2314	0.3439	0.4621	0.2526	91.7923	76.8172	19.3529
ENSG00000112983	44.2616	34.4581	44.4608	2.6495	3.3445	4.3109	181.9227	152.4444	35.9754
ENSG00000112984	NA	NA	NA	0.197	0.331	0.0905	22.5075	18.7737	13.9423
ENSG00000112992	61.4207	51.7928	67.3592	55.422	82.9994	50.7448	18.0466	22.6605	26.1045
ENSG00000112996	93.2151	94.6783	95.6376	10.6035	21.4676	22.991	48.3415	41.6911	36.9293
ENSG00000113013	342.2611	274.6867	353.1268	152.8946	231.2953	209.7268	372.8778	363.3199	310.9048
ENSG00000113048	74.9342	51.8827	64.5347	14.369	18.5903	15.6968	39.7177	44.64	41.1257
ENSG00000113068	142.356	135.9398	152.5974	11.4979	16.1289	13.4443	102.0175	151.5839	110.8997
ENSG00000113070	12.4468	16.6724	7.0078	1.3952	2.1094	9.9623	21.099	12.0341	23.9549
ENSG00000113073	NA	NA	NA	NA	NA	NA	0.5454	0.2508	0.0917
ENSG00000113083	0.6002	0.8398	0.5889	1.2557	0.8008	1.2333	6.2444	4.3493	97.5767
ENSG00000113088	NA	NA	NA	2.8059	1.9717	3.3348	0.8673	0.45	18.5675
ENSG00000113100	27.1454	17.1166	26.0802	NA	NA	NA	NA	NA	NA
ENSG00000113108	26.5997	17.4339	26.587	0.9149	2.6112	1.6941	18.5187	10.0852	6.4285
ENSG00000113119	2.78	3.0268	2.3171	NA	NA	NA	12.1426	8.2458	10.2561
ENSG00000113140	303.9749	751.7645	214.6992	210.3038	131.7787	151.0326	2779.6246	2811.4532	8310.4782
ENSG00000113141	61.3865	67.2936	76.9572	13.0904	21.6975	20.9127	245.796	194.3822	109.1994
ENSG00000113161	144.512	83.0579	136.4247	12.4866	12.1247	35.5959	96.0142	166.2448	97.8464
ENSG00000113163	55.4503	41.6306	53.0071	8.5921	13.1524	25.3044	66.9235	78.0567	45.9286
ENSG00000113194	36.743	36.0616	33.3637	19.2545	22.0025	20.325	88.9847	81.4943	84.897
ENSG00000113196	NA	NA	NA	NA	NA	NA	0.0751	0	0.1388
ENSG00000113205	5.0865	4.0947	4.5556	0.2561	0.0205	0.3276	1.5053	1.9895	1.3165
ENSG00000113209	5.1758	7.6934	6.6487	0.7327	0.6154	0.799	6.049	4.5507	8.6812
ENSG00000113211	3.7871	7.4087	5.465	0.0367	0.0719	0.16	3.9358	1.8226	1.5084
ENSG00000113212	2.2452	2.227	1.1936	0.0184	0.1028	0.1771	1.6743	0.9469	2.2277
ENSG00000113231	20.4483	15.3647	29.5194	0.1757	0.1967	0.5646	5.8005	10.4911	8.2054
ENSG00000113240	24.9907	4.3441	15.0685	2.3505	5.1693	2.4559	37.8394	31.7341	7.7437
ENSG00000113248	7.147	15.5823	12.8471	0.4811	0.4559	0.5947	20.7794	12.6284	15.5794
ENSG00000113249	0	0	0.1154	NA	NA	NA	1.9761	0.408	0.4475
ENSG00000113262	0	0	0	NA	NA	NA	0.6278	0.218	0.0512
ENSG00000113263	NA	NA	NA	0.0999	0.2516	0.5732	NA	NA	NA
ENSG00000113269	49.33	94.7909	44.2497	49.0158	65.2148	41.1261	13.6645	17.8351	37.403
ENSG00000113272	7.4637	3.9571	5.6805	2.5356	3.0035	2.7317	21.092	17.5094	13.0847
ENSG00000113273	13.1308	9.2767	10.3487	4.9691	4.4489	2.5325	5.1004	6.425	10.2177
ENSG00000113282	56.5927	53.9261	65.8012	36.6758	72.7027	64.5168	94.4278	123.5324	97.1773
ENSG00000113296	20.4251	18.165	21.1485	NA	NA	NA	11.261	9.7301	34.4712
ENSG00000113300	4.662	2.3068	3.1983	0.317	0.4141	0.4851	15.3695	10.5581	5.507
ENSG00000113303	NA	NA	NA	NA	NA	NA	4.1425	6.2094	3.972
ENSG00000113312	169.1408	151.6754	187.9363	24.4821	30.9006	24.015	98.5451	111.1266	68.3491
ENSG00000113318	16.6513	10.0086	12.7405	1.8999	7.794	6.126	13.9754	11.8314	10.1951
ENSG00000113319	53.0439	33.6078	84.0076	NA	NA	NA	2.3179	2.1972	1.7678
ENSG00000113327	430.2156	397.7633	449.6245	NA	NA	NA	0.3464	1.5188	0.1601
ENSG00000113328	38.7503	34.5946	31.5755	13.0528	33.9799	43.4719	41.0668	52.867	61.5258
ENSG00000113356	3.4781	2.7281	3.077	0.4331	0.3233	0.3977	12.0143	7.811	5.4873
ENSG00000113360	13.9155	10.1937	16.4841	1.0073	1.6684	1.9622	18.0902	10.0323	8.4135
ENSG00000113361	23.188	14.3663	15.5443	1.0138	1.2179	0.3893	NA	NA	NA
ENSG00000113368	2.677	2.5029	3.1032	4.5702	4.4367	4.5279	16.7368	15.3226	16.3176
ENSG00000113369	23.3235	28.9177	15.7185	8.0101	27.5412	6.1948	41.1748	54.5781	60.5369
ENSG00000113384	47.9177	50.1817	45.2797	22.6255	15.8911	31.9745	38.1716	57.3284	41.6604
ENSG00000113387	1070.8404	788.8566	1041.5522	183.3863	194.0225	177.7821	946	936.2349	715.5258
ENSG00000113389	0.8527	0.7437	2.0892	0.9432	1.9769	2.6854	2.4865	7.212	22.4846
ENSG00000113391	21.9766	25.3804	23.258	2.4824	2.878	3.7729	15.4345	13.4398	12.2937
ENSG00000113396	4.2713	1.5697	0.757	NA	NA	NA	29.9139	61.9524	11.7984
ENSG00000113407	31.9546	30.4757	35.4956	24.1654	42.8835	33.7799	33.6781	43.5754	54.5759
ENSG00000113441	45.5095	40.7929	35.9399	5.3738	5.5742	4.5712	30.1172	29.5101	33.179
ENSG00000113448	20.0338	12.9463	24.7564	1.7708	0.6941	2.0329	2.2777	3.3891	1.3627
ENSG00000113456	15.0714	12.7264	16.7004	2.5759	2.1636	2.1528	71.2644	54.9184	43.4861
ENSG00000113460	20.74	26.7019	27.6058	4.1186	9.4324	9.8911	57.704	52.9393	50.8127
ENSG00000113492	NA	NA	NA	54.9502	33.084	51.0116	NA	NA	NA
ENSG00000113494	NA	NA	NA	2.5304	2.2265	4.0391	NA	NA	NA
ENSG00000113504	3.082	4.246	3.4403	15.6692	11.41	6.8185	62.7395	39.6584	82.0425
ENSG00000113522	65.703	44.0365	64.7358	4.9525	12.3797	10.9475	84.9868	59.2368	44.5696
ENSG00000113525	0	0.4816	0	NA	NA	NA	3.0022	1.4175	0.3331
ENSG00000113532	25.2728	20.6226	22.5644	10.525	4.9274	4.2388	NA	NA	NA
ENSG00000113552	55.0966	62.6338	52.8813	10.8091	7.9106	5.1251	88.3279	104.9702	116.248
ENSG00000113555	1.0921	0.8887	1.0179	5.7089	2.6111	1.887	0.6704	0.9574	5.4014
ENSG00000113558	NA	NA	NA	163.4002	200.8642	248.8968	NA	NA	NA
ENSG00000113569	14.0587	10.7416	14.7128	2.121	4.6186	4.6966	69.2631	69.9458	31.014
ENSG00000113575	NA	NA	NA	41.0585	60.993	75.005	NA	NA	NA
ENSG00000113578	186.1393	316.7157	97.595	NA	NA	NA	1.0392	13.9321	3.9396
ENSG00000113580	44.6664	29.2754	47.7621	5.2285	13.1799	14.87	16.2329	16.0763	23.7755
ENSG00000113583	34.5017	63.0549	37.8952	39.5189	54.0174	35.7903	123.9066	117.2675	127.9199
ENSG00000113593	9.7396	8.9973	13.6678	2.8619	5.1861	5.6291	44.6161	30.9718	22.0109
ENSG00000113594	32.4712	59.1248	23.8423	19.5612	10.205	21.3792	28.1423	20.23	25.9385
ENSG00000113595	156.9669	116.5433	146.2815	4.2091	8.3912	12.2372	49.3129	49.233	37.0442
ENSG00000113597	48.0122	34.0514	45.796	4.4192	7.8912	8.5484	34.5522	37.7453	29.7648
ENSG00000113600	NA	NA	NA	2249.4261	1104.0058	1147.3459	4.4055	2.2881	4.1059
ENSG00000113615	6.8922	6.7149	7.189	6.8768	23.0443	18.6161	12.0479	14.5064	16.6477
ENSG00000113621	64.5617	72.6096	63.5508	28.6749	19.0418	15.4299	65.4321	85.9533	119.7518
ENSG00000113638	123.5142	125.6202	126.4012	8.1492	14.2482	20.4921	51.1019	57.3276	44.7982
ENSG00000113643	44.1697	24.0173	37.7428	11.5359	22.1824	19.4771	62.7881	84.621	52.226
ENSG00000113645	5.6711	6.4662	6.3298	1.1779	0.9674	0.8294	0.7422	0.6381	0.7401
ENSG00000113648	91.6496	89.8193	81.2984	22.9055	27.2717	19.1515	93.2303	124.6721	99.8244
ENSG00000113649	34.3642	24.395	36.9236	1.9236	3.3651	2.4611	66.1907	50.9331	25.7513
ENSG00000113657	50.603	81.3528	46.4464	0.7121	0.7765	1.7555	19.6912	22.0304	121.6904
ENSG00000113658	10.598	13.9228	13.3115	4.5366	8.3917	8.9649	15.899	19.9172	24.6076
ENSG00000113712	204.0056	217.1777	188.79	40.3748	41.2306	47.2806	169.7472	189.1448	126.3928
ENSG00000113716	9.3956	4.6558	7.596	0.5976	1.1744	1.0873	13.7044	9.5568	8.915
ENSG00000113719	57.5392	54.1527	46.0593	109.0728	121.8989	41.251	110.0304	167.9294	123.9358
ENSG00000113721	11.5707	14.1765	15.0541	3.8721	2.9795	2.6066	25.6435	16.6821	112.6058
ENSG00000113722	0	0	0.115	NA	NA	NA	0.3657	0.8736	2.0287
ENSG00000113732	45.7343	79.9148	47.2802	118.9497	107.2271	95.852	191.9747	257.3815	476.9296
ENSG00000113734	14.0788	15.1531	16.2898	4.3294	5.4189	3.3036	17.2752	23.3049	15.7269
ENSG00000113739	0.5665	5.1064	0.2843	NA	NA	NA	1.8192	2.7068	17.117
ENSG00000113742	43.8931	36.4166	46.4004	3.988	4.4662	49.4047	16.695	15.3755	9.2065
ENSG00000113749	7.1488	3.2889	8.4671	0.0405	0.068	0.0186	0	0.1519	0.3747
ENSG00000113758	80.1595	70.7638	77.49	1.0542	0.9797	1.2154	23.6892	32.4448	42.7509
ENSG00000113761	18.6823	15.0924	22.9536	0.8907	2.6776	1.2916	13.8141	14.3725	11.664
ENSG00000113763	22.0083	14.4467	22.9348	NA	NA	NA	0.1175	0.2476	0.1629
ENSG00000113790	3.8666	3.5019	3.4	91.6875	328.4318	297.1759	8.5539	11.2714	10.4348
ENSG00000113805	14.8861	14.9353	19.2213	1.0231	0.6445	0.9984	1.8782	1.5003	0.6855
ENSG00000113810	4.0303	5.4847	4.4895	2.6354	4.0662	4.4408	147.8967	95.3061	67.1929
ENSG00000113811	77.2838	82.2548	90.819	44.9671	63.8511	53.0662	262.6356	336.4068	150.0552
ENSG00000113812	26.5578	24.7558	26.7819	2.4727	5.3948	5.913	33.4358	30.3566	31.1787
ENSG00000113838	4.1177	3.9612	4.7864	0.8622	1.8142	1.3678	28.56	22.1941	9.3753
ENSG00000113845	42.7084	46.0981	36.5793	15.9562	17.1558	19.8039	80.3802	59.4085	38.6274
ENSG00000113851	74.6749	68.8778	80.5463	5.8135	18.7824	20.5721	74.3396	74.6616	51.4205
ENSG00000113889	18.6042	14.2172	5.9239	2961.1265	3811.2711	3177.9236	14.8106	9.4215	10.6119
ENSG00000113905	NA	NA	NA	1308.9341	1876.5716	3450.7724	7.2122	5.8991	8.9767
ENSG00000113916	30.0334	31.797	25.7124	7.4652	8.9377	8.7972	15.9369	10.0344	27.308
ENSG00000113924	0.9086	1.0139	0.621	104.118	284.1474	1072.9772	0.6327	1.5336	3.2904
ENSG00000113946	0	0	0.1465	NA	NA	NA	0	0	0
ENSG00000113966	76.1934	60.2821	79.3758	1.9492	1.7027	2.4345	19.073	20.0287	10.9818
ENSG00000113971	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000114013	7.7629	13.3172	6.3777	NA	NA	NA	6.864	8.433	26.4134
ENSG00000114019	23.1975	36.3257	17.4611	3.0056	4.2231	13.9385	7.5559	7.1409	43.6257
ENSG00000114021	36.1349	40.7897	33.1912	75.2148	216.1544	116.4243	20.2505	41.9453	53.0864
ENSG00000114023	231.0443	245.6961	282.2072	89.7362	177.9752	245.5964	87.9636	139.4261	109.5701
ENSG00000114026	3.8838	2.6922	3.7937	2.2298	4.2261	1.6383	3.5094	1.9941	4.4087
ENSG00000114030	107.3547	71.4267	98.2802	15.2831	36.5184	40.4926	96.6709	101.2638	84.2373
ENSG00000114054	56.8221	78.3424	51.8672	56.8527	121.9073	99.7249	88.2153	108.6595	111.8586
ENSG00000114062	37.3689	28.4827	40.1972	3.709	7.0442	12.0713	55.3172	39.5409	26.7283
ENSG00000114098	32.5313	26.2056	34.3475	3.2989	5.49	6.017	36.4772	34.2163	26.7776
ENSG00000114107	9.6056	7.5229	8.6031	1.9992	5.5155	4.0976	33.7526	25.9441	5.6901
ENSG00000114113	NA	NA	NA	NA	NA	NA	0	0	0
ENSG00000114115	91.4301	96.8085	81.4726	39.619	25.0244	39.2236	483.824	1221.2553	532.06
ENSG00000114120	45.262	43.563	43.216	NA	NA	NA	45.3536	38.4094	27.0063
ENSG00000114125	37.7616	42.9979	51.2827	30.9501	25.423	25.8989	71.5322	110.6727	74.9487
ENSG00000114126	16.8608	11.3884	16.3909	3.8814	5.6618	6.7399	85.0582	86.9164	49.7315
ENSG00000114127	7.4322	5.2008	7.5227	2.8299	8.0195	12.754	44.6286	36.8464	27.7421
ENSG00000114166	19.2764	23.5847	17.6861	2.3979	5.557	3.8659	1.5181	1.1323	2.6992
ENSG00000114200	12.0881	12.5061	14.7368	61.4382	126.9685	202.2583	9.3831	13.9639	8.9988
ENSG00000114204	0.5854	0.1281	1.152	NA	NA	NA	0	0	0.1281
ENSG00000114209	104.7098	100.5367	106.148	14.8536	17.4012	23.1966	102.1437	106.7868	61.0146
ENSG00000114248	NA	NA	NA	0.29	2.3326	1.7312	NA	NA	NA
ENSG00000114251	3.3914	5.6484	4.6743	0.6888	3.3213	1.6518	7.0872	5.0793	13.6382
ENSG00000114268	3.9053	4.4262	4.0852	NA	NA	NA	79.6461	57.0326	57.248
ENSG00000114270	0.5381	0.0751	0.3176	0	0.0446	0.0366	2.6044	0.8186	1.4676
ENSG00000114279	236.5286	256.7541	363.217	0.1846	0.2067	0.2119	1.4617	1.5126	1.7816
ENSG00000114302	33.9417	35.7957	38.5342	16.0918	23.8873	18.5309	97.7928	130.9545	38.4922
ENSG00000114315	22.6975	9.3929	9.9864	15.3062	33.5566	44.4582	63.406	41.4941	80.8166
ENSG00000114316	27.0102	20.3277	25.0451	4.1592	5.725	5.7018	49.3762	52.8761	30.8969
ENSG00000114331	40.615	38.6555	43.3856	7.7608	10.0626	11.8848	72.8607	65.714	49.6066
ENSG00000114346	9.0053	4.2843	8.2523	NA	NA	NA	56.6025	39.5494	19.0764
ENSG00000114349	NA	NA	NA	NA	NA	NA	4.7389	2.103	0.0769
ENSG00000114353	93.0283	176.6959	83.1817	59.0973	76.182	62.2291	188.8069	140.6087	304.4685
ENSG00000114354	98.8561	95.0671	77.9907	32.0319	91.2495	39.4017	86.963	148.8957	116.3667
ENSG00000114374	12.3942	6.712	11.8987	0.3542	0.9396	0.0077	7.0149	7.8099	7.1009
ENSG00000114378	0.7269	0.7455	0.8751	81.493	56.942	45.8972	0.409	0.8778	2.8536
ENSG00000114383	45.2062	45.4485	37.6997	5.1226	3.2362	5.3077	11.3923	8.7434	9.453
ENSG00000114388	20.1714	20.3732	21.2238	3.7129	8.3922	8.9612	21.4483	18.5086	17.3639
ENSG00000114391	134.6405	156.9294	171.2973	122.544	168.137	178.2211	128.4653	149.7558	219.723
ENSG00000114395	NA	NA	NA	11.9646	10.9097	10.1175	6.543	5.1489	19.2245
ENSG00000114405	101.6475	92.7275	80.1442	0.9042	1.0126	0.7785	15.7094	15.3646	8.134
ENSG00000114416	83.0512	66.5987	81.5445	9.7511	20.4887	22.9049	370.372	373.269	137.7549
ENSG00000114423	4.339	3.1612	4.0943	2.032	1.7441	3.2828	21.5556	19.0785	17.826
ENSG00000114439	25.5969	32.5879	22.7604	3.2597	4.8785	4.7627	177.6929	149.8818	72.7134
ENSG00000114446	36.8607	24.5552	40.7917	2.4074	2.1644	1.8216	317.7104	192.6579	40.3438
ENSG00000114450	79.346	52.3893	57.172	NA	NA	NA	16.2596	19.1209	45.4528
ENSG00000114455	0	0	0	NA	NA	NA	1.2442	1.1126	0.0349
ENSG00000114473	11.8369	10.0151	11.6426	0.3612	0.7723	0.6182	86.647	53.1068	14.5508
ENSG00000114480	10.7067	8.9701	10.9423	15.6997	86.7962	44.9028	20.5476	21.7774	34.4999
ENSG00000114487	NA	NA	NA	NA	NA	NA	53.8537	51.9708	29.2034
ENSG00000114491	14.1933	13.5967	13.5617	8.6084	17.8725	18.5816	56.3547	49.7037	46.9325
ENSG00000114503	100.0045	103.188	85.6846	14.2083	16.64	14.0722	128.1378	139.058	145.4293
ENSG00000114520	62.9212	47.3954	63.5042	15.8406	32.475	35.553	66.7894	70.1646	43.4736
ENSG00000114529	1.272	0.0596	0.3952	NA	NA	NA	6.7674	6.2076	5.0883
ENSG00000114541	9.4494	17.9722	6.0096	2.6316	3.9929	22.6186	4.6489	5.3921	7.9858
ENSG00000114544	48.9226	55.078	58.3341	6.1419	4.1624	2.9521	88.6877	90.4106	110.5641
ENSG00000114547	0.31	0	0.7512	0.1369	0.4216	0.44	31.0541	56.3454	1.689
ENSG00000114554	22.1289	15.2159	24.3497	0.1293	0.2353	0.4899	10.0332	6.9679	10.8413
ENSG00000114573	716.9144	472.4696	595.5368	24.9042	66.1323	56.4746	112.1466	147.7957	128.3587
ENSG00000114626	36.1275	27.0457	36.0105	1.7958	3.6303	2.8094	5.7199	6.4494	15.3966
ENSG00000114631	49.5949	53.0379	51.1812	0.2165	0.9161	0.3756	19.5829	16.6918	16.5975
ENSG00000114638	NA	NA	NA	NA	NA	NA	0.627	0.6042	0.4141
ENSG00000114646	68.5436	69.32	63.7501	NA	NA	NA	2.2181	1.3261	1.0441
ENSG00000114648	20.3471	11.193	16.8885	2.2709	3.6489	2.0402	16.776	17.3064	16.8928
ENSG00000114650	10.5669	9.5865	8.7758	4.2259	5.0579	5.675	27.8518	17.1186	26.7707
ENSG00000114654	0.8818	0.7814	1.1507	0.1947	0.1227	0.4135	NA	NA	NA
ENSG00000114656	0	0	0	0	0	0	NA	NA	NA
ENSG00000114670	8.2378	7.9703	9.0499	0.2573	0.096	0.3151	14.5055	11.5744	3.643
ENSG00000114686	56.9062	55.3238	77.1621	15.8505	24.9639	23.1989	124.3081	93.6087	86.4594
ENSG00000114698	16.4462	44.719	23.8698	13.6685	23.8117	33.1121	81.3306	65.7262	80.4449
ENSG00000114735	4.947	4.1806	5.0829	2.4085	3.1307	3.7721	8.3691	7.8225	5.7925
ENSG00000114737	0	0.502	0.5702	3.9968	3.8141	6.514	1.1893	3.0611	15.1634
ENSG00000114738	5.6199	4.2095	4.5632	1.2562	2.3234	2.0102	7.1113	10.4571	5.1662
ENSG00000114742	51.6318	47.4439	48.9954	3.7632	6.8033	6.8431	99.9267	103.3256	57.4828
ENSG00000114744	32.022	53.6983	41.8467	8.9666	13.9604	13.9924	48.312	48.1157	57.8604
ENSG00000114745	11.1832	17.9167	13.6034	3.9673	7.5716	5.3134	15.3665	11.9025	19.5784
ENSG00000114757	210.0582	183.9071	217.1305	NA	NA	NA	2.7176	6.005	1.0975
ENSG00000114767	5.7148	7.6209	6.5418	1.3783	3.0186	1.8425	9.809	9.5914	19.1466
ENSG00000114770	69.7814	42.7049	57.5074	0.3412	0.4343	0.3988	57.5109	34.4677	23.1953
ENSG00000114771	NA	NA	NA	408.3797	550.7025	866.5432	3.5667	1.7428	4.0098
ENSG00000114779	3.6924	10.3523	6.2414	53.6204	117.3913	97.3146	10.2958	15.6127	40.7067
ENSG00000114784	314.3709	347.5188	339.3297	27.6249	77.4864	76.8157	282.5737	340.4116	123.3366
ENSG00000114786	7.3769	6.556	5.4917	NA	NA	NA	NA	NA	NA
ENSG00000114790	8.3137	9.1104	11.3763	2.6373	3.5387	15.9719	11.341	9.7816	11.2939
ENSG00000114796	42.7349	47.5082	41.4289	5.7494	12.1849	30.6118	41.1641	37.0047	35.716
ENSG00000114805	11.217	9.7612	13.5472	NA	NA	NA	14.7241	16.2675	3.8729
ENSG00000114812	8.8954	5.3314	7.1581	5.5709	1.1765	7.4404	1.2522	0.1667	0.7312
ENSG00000114841	2.9875	0.4118	2.7846	0.0117	0.141	0.1695	21.9277	8.5264	1.8799
ENSG00000114850	181.9499	179.2187	149.6734	169.4704	155.1599	97.4006	322.7751	397.3691	324.5768
ENSG00000114853	12.287	10.7075	10.7118	0.1364	0.2947	0.2775	4.6165	2.065	3.8276
ENSG00000114854	0.4076	0.6421	0.5318	0	0	0.1348	11.9089	38.8138	34.9761
ENSG00000114857	17.6331	3.4322	14.1281	1.5156	2.8265	2.6573	73.6507	38.7412	18.3251
ENSG00000114859	2.3795	3.7025	2.2042	0.5861	0.2564	0.3364	36.412	35.4143	35.5274
ENSG00000114861	39.7316	34.621	45.153	4.4146	3.9682	14.2168	19.4227	15.9206	22.7785
ENSG00000114867	63.9185	53.4837	55.3429	37.276	59.1406	60.4947	131.5125	120.2926	106.9336
ENSG00000114902	173.9949	141.722	160.7261	87.4787	87.2587	63.7989	191.7793	205.2796	206.2412
ENSG00000114904	8.6883	7.8444	9.9106	0.8138	1.5901	2.0594	31.5577	25.6501	8.385
ENSG00000114923	12.7659	7.6557	12.4576	0	0	0	3.2208	1.3122	1.2991
ENSG00000114933	6.7566	3.7691	6.0581	0.322	0.5666	0.7603	12.0329	7.659	6.9699
ENSG00000114942	34.181	41.5949	50.9741	30.3853	25.1783	26.8094	43.83	71.6727	64.4691
ENSG00000114948	68.8783	44.9686	73.9653	0	0	0	6.6018	3.8401	6.5484
ENSG00000114956	23.1251	29.4324	28.4734	10.3678	12.6996	14.8033	77.3864	62.5932	76.8898
ENSG00000114978	58.9051	55.9027	42.6521	35.0049	41.9863	35.7886	196.1885	313.8882	246.1909
ENSG00000114982	13.8209	9.5407	10.5016	0.7741	2.7454	1.8959	31.9122	21.6309	16.6202
ENSG00000114988	11.7011	12.7131	11.6241	10.82	15.2987	8.7667	34.1894	23.2651	33.1149
ENSG00000114993	28.1312	76.5449	15.8996	6.8928	18.2816	9.0916	2.3283	2.3509	4.8371
ENSG00000114999	19.0389	11.179	21.0341	1.3114	2.3974	1.0804	5.1896	2.9291	4.6
ENSG00000115008	NA	NA	NA	NA	NA	NA	67.5901	41.4097	41.2769
ENSG00000115009	NA	NA	NA	6.1626	1.9358	1.4494	0.5014	1.2683	1.5453
ENSG00000115020	16.08	11.249	14.5536	0.5189	1.8127	2.3262	26.7472	23.4571	11.6476
